id,name,description,url,openingHours,duration,price,address,avgRating,numReviews,numReviews_5,numReviews_4,numReviews_3,numReviews_2,numReviews_1,latitude,longitude
10085046,Nhà thờ Tân Định,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d10085046-Reviews-Tan_Dinh_Church-Ho_Chi_Minh_City.html,,,,"289 Hai Bà Trưng, Phường Xuân Hòa, Thành phố Hồ Chí Minh",4.1,551,210,216,105,10,10,10.788428,106.69072
8090785,Chợ Nga,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d8090785-Reviews-Russian_Market-Ho_Chi_Minh_City.html,Mo-Su 09:00-18:00,,,"39 Lê Duẩn, Thành phố Hồ Chí Minh",3.5,196,41,70,47,23,15,10.780801,106.700165
1784754,Đường Đồng Khởi,Hãy tản bộ nhàn nhã dọc con phố đầy màu sắc với đầy những cửa hàng sang trọng này để có cái nhìn thoáng qua về Thành phố Hồ Chí Minh sang trọng nhất.,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d1784754-Reviews-Du_ng_D_ng_Kh_i-Ho_Chi_Minh_City.html,,1-2 giờ,,"151 Ðồng Khởi, Phường Sài Gòn, Thành phố Hồ Chí Minh",3.9,1767,418,856,436,42,15,10.775858,106.70332
8851175,Taka Plaza,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d8851175-Reviews-Taka_Plaza-Ho_Chi_Minh_City.html,"['Mo,Tu,We,Th,Fr,Su 10:00-19:30', 'Sa 09:30-19:30']",,,"183 Đường Phạm Ngũ Lão, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh",4.1,81,33,28,17,2,1,10.769116,106.693726
6403614,Aeon Mall Tan Phu Celadon Shopping Center,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d6403614-Reviews-Aeon_Mall_Tan_Phu_Celadon_Shopping_Center-Ho_Chi_Minh_City.html,"['Mo-Fr 10:00-22:00', 'Sa-Su 09:00-22:00']",,,"30 Lối ra, Phường Tân Sơn Nhì, Quận Tân Phú, Thành phố Hồ Chí Minh",4.1,136,59,46,23,6,2,10.801338,106.61796
1910195,Ủy Ban Nhân Dân Thành Phố,"Mặc dù ở địa phương vẫn được gọi là Hotel de Ville nhưng đây không còn là khách sạn nữa. Tòa nhà mang tính bước ngoặt này thực chất là Ủy ban Nhân dân, một tòa nhà chính phủ mà công chúng không được tiếp cận.",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d1910195-Reviews-People_s_Committee_Building-Ho_Chi_Minh_City.html,,Dưới 1 giờ,,"86 Lê Thánh Tôn, Phường Sài Gòn, Thành phố Hồ Chí Minh",4.1,679,202,363,104,6,4,10.776592,106.70102
550709,Diamond Plaza,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d550709-Reviews-Diamond_Plaza-Ho_Chi_Minh_City.html,Mo-Su 09:30-22:00,,,"34 Lê Duẩn, Thành phố Hồ Chí Minh",3.5,231,41,77,77,27,9,10.781001,106.6985
1165087,Can Gio Mangrove Biosphere Reserve,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d1165087-Reviews-Can_Gio_Mangrove_Biosphere_Reserve-Ho_Chi_Minh_City.html,,,,"Đường tỉnh 862, Thành phố Hồ Chí Minh",3.8,267,94,80,57,17,19,10.309847,106.741234
6438587,The Venerable Thich Quang Duc Monument,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d6438587-Reviews-The_Venerable_Thich_Quang_Duc_Monument-Ho_Chi_Minh_City.html,,,,"Công viên Thích Quảng Đức, Thành phố Hồ Chí Minh",4.4,280,146,101,28,3,2,10.775268,106.68671
19757799,Central Market,"Central Market - Trung tâm thương mại thu hút rất nhiều du khách trong-ngoài nước đến tham quan, mua sắm và trải nghiệm ẩm thực tại nơi đây. Tọa lạc tại trung tâm thành phố, du khách có thể dễ dàng đến và di chuyển sang các địa điểm hấp dẫn khác của Sài Gòn",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19757799-Reviews-Central_Market-Ho_Chi_Minh_City.html,Mo-Su 10:00-22:00,,,"183 Đường Phạm Ngũ Lão, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh",4.1,24,12,6,3,2,1,10.769092,106.69373
4597843,Binh Quoi Village,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d4597843-Reviews-Binh_Quoi_Village-Ho_Chi_Minh_City.html,,,,"Bình Quới, Phường Bình Quới, Thành phố Hồ Chí Minh",4.1,228,91,81,42,6,8,10.82908,106.73741
25340691,"Green Palm Gallery - District 1, HCMC","Tọa lạc tại trung tâm của Hồ Chí Minh và Hà Nội, Việt Nam là 49 Mạc Thị Bưởi str.,, Quận 1, HCMC và 39 Hàng Gai str., Hà Nội. Phòng tranh Cọ Xanh được đánh giá là một trong những phòng tranh nghệ thuật nổi tiếng và uy tín nhất Việt Nam. Được thành lập từ năm 1996 đến nay, phòng tranh Cọ Xanh đã trở thành điểm đến lý tưởng của các nhà sưu tập trong và ngoài nước. Các họa sĩ cũng như các nhà sưu tập nghệ thuật thường xuyên ghé thăm phòng tranh để giao lưu trao đổi một cách sâu rộng kiến thức về Mỹ thuật Việt nam đương đại.",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d25340691-Reviews-Green_Palm_Gallery_District_1_HCMC-Ho_Chi_Minh_City.html,Mo-Su 09:00-19:00,Dưới 1 giờ,,"49 Mạc Thị Bưởi, Phường Sài Gòn, Thành phố Hồ Chí Minh",5.0,48,47,1,0,0,0,10.775036,106.7047
9582552,President ho Chi Minh Statue,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d9582552-Reviews-President_ho_Chi_Minh_Statue-Ho_Chi_Minh_City.html,,,,"Tôn Đức Thắng, Phường Sài Gòn, Thành phố Hồ Chí Minh",4.0,711,200,313,177,12,9,10.772046,106.70635
7736325,Địa Đạo Bến Đình,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d7736325-Reviews-Ben_Dinh_Tunnels-Ho_Chi_Minh_City.html,,,,"741 Tỉnh lộ 15, Xã Nhuận Đức, Huyện Củ Chi, Thành phố Hồ Chí Minh",4.5,282,176,78,19,7,2,11.062134,106.52945
21230453,Saigon Skydeck,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d21230453-Reviews-Saigon_Skydeck-Ho_Chi_Minh_City.html,Mo-Su 09:30-21:30,,,"02 Hải Triều, Phường Sài Gòn, Thành phố Hồ Chí Minh",4.4,28,16,8,3,0,1,10.771567,106.70425
12084531,Chợ Đêm Bến Thành,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d12084531-Reviews-Ben_Thanh_Night_Market-Ho_Chi_Minh_City.html,Mo-Su 09:00-00:00,,,"Công trường Quách Thị Trang, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh",3.3,235,42,71,73,21,28,10.772236,106.697784
2407915,Mariamman Hindu Temple,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d2407915-Reviews-Mariamman_Hindu_Temple-Ho_Chi_Minh_City.html,,,,"45 Trương Định, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh",4.0,463,131,212,101,16,3,10.772385,106.695625
8754863,Trung Tâm Thương Mại Cresent Mall,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d8754863-Reviews-Crescent_Mall-Ho_Chi_Minh_City.html,Mo-Su 10:00-22:00,,,"101 Đường Tôn Dật Tiên, Phường Tân Mỹ, Thành phố Hồ Chí Minh",3.9,84,30,27,17,5,5,10.728546,106.71876
19255200,Temple Leaf Spa Land Massage,"Temple Leaf Spa Land Massage, Spa Nóng Lạnh Chúng tôi là Khu nghỉ dưỡng Spa Massage độc ​​đáo ngay trung tâm Thành phố Hồ Chí Minh. Spa Land bắt đầu từ cửa hàng massage nổi tiếng ở địa phương có tên Temple Leaf Spa và Temple Leaf Sauna & Spa. thông qua sự nổi tiếng hàng đầu của cả hai cửa hàng trong số vô số cửa hàng massage ở Hồ Chí Minh. Và ý tưởng thư giãn không ngừng giữa Thành phố sôi động và nhộn nhịp, Temple Leaf Spa Land Massage ra đời với tên gọi Massage Resort. Mặc dù ở trung tâm thành phố (trung tâm Q.1), bạn có thể trải nghiệm sự yên tĩnh và gió lộng dưới những hàng cọ. Ngoài ra bạn còn có thể nhâm nhi tách trà trong không gian của quán cà phê cổ Đông Dương những năm 1930. Spa Land không chỉ có Massage mà còn có Onsen (nhà tắm chung). bạn có thể ngâm mình trong bồn tắm nước nóng & tắm lạnh & Sauna. Nếu bạn muốn có tâm trạng chữa bệnh phương Đông, bạn có thể uống trà trong khu vườn lộng gió sau khi mát-xa. Temple Leaf Spa Land Massage là Khu nghỉ dưỡng Massage độc ​​đáo tại Thành phố Hồ Chí Minh. Không có gì tồn tại mãi mãi, ngoại trừ ký ức của bạn về Temple Leaf Spa Land Massage.",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19255200-Reviews-Temple_Leaf_Spa_Land_Massage-Ho_Chi_Minh_City.html,Mo-Su 10:00-22:00,2-3 giờ,,"5B Nguyễn Siêu, Phường Sài Gòn, Thành phố Hồ Chí Minh",4.9,204,192,6,0,2,4,10.777494,106.70455
33099376,Stressmama,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d33099376-Reviews-Stressmama-Ho_Chi_Minh_City.html,Mo-Su 09:00-21:45,,,"210 Hai Bà Trưng, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh",5.0,52,51,1,0,0,0,10.788109,106.69181
2168911,Ho Chi Minh City Museum,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d2168911-Reviews-Ho_Chi_Minh_City_Museum-Ho_Chi_Minh_City.html,Mo-Su 07:30-18:00,,,"Lý Tự Trọng, Phường Sài Gòn, Thành phố Hồ Chí Minh",3.4,747,105,243,274,97,28,10.775975,106.69971
33235970,Hạ Spa - Massage Hochiminh City,"HA Spa - Massage TP.HCM. Spa với không gian đậm chất Việt cổ rộng hơn 1000m2 ngay trung tâm Quận 1, Spa TP.HCM. Dịch vụ spa bao gồm massage body, massage chân, spa đầu, spa tóc, gội đầu.. 1) Địa chỉ 1: 49 Phạm Viết Chánh - P. Nguyễn Cư Trinh - Quận 1 - TP.HCM 2) Địa chỉ 2: 334 Nguyễn Trọng Tuyển - Phường 2 - Quận Tân Bình - TP.HCM ""WHATSAPP/HOTLINE/ZALO: 0908.661.683""",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d33235970-Reviews-H_Spa_Massage_Hochiminh_City-Ho_Chi_Minh_City.html,Mo-Su 10:00-22:00,,,"Phạm Viết Chánh, Phường Cầu Ông Lãnh, Quận 1, Thành phố Hồ Chí Minh",4.9,223,201,17,4,1,0,10.76618,106.68343
21051684,Saigon Eco Craft,"Sài Gòn Eco Craft cung cấp nhiều loại quà tặng thủ công cao cấp của Việt Nam từ đồ sơn mài, gốm sứ, sản phẩm sinh thái thủ công của Việt Nam đến quà lưu niệm, đồ da và đồ nội thất",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d21051684-Reviews-Saigon_Eco_Craft-Ho_Chi_Minh_City.html,Mo-Su 08:00-22:00,Hơn 3 giờ,,"59 - 61 Pasteur, Phường Sài Gòn, Thành phố Hồ Chí Minh",5.0,253,248,2,1,0,2,10.774452,106.70049
1368412,Ton Duc Thang Museum,"Giới thiệu cuộc đời và sự nghiệp cách mạng của Chủ tịch Tôn Đức Thắng - người con ưu tú của nhân dân Nam bộ, người công nhân ưu tú của giai cấp công nhân và nhân dân lao động Sài Gòn - Chợ Lớn, là tấm gương, niềm tự hào của nhân dân Nam bộ thành đồng",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d1368412-Reviews-Ton_Duc_Thang_Museum-Ho_Chi_Minh_City.html,Tu-Su 07:30-17:00,,,"Thi Sách, Phường Sài Gòn, Thành phố Hồ Chí Minh",4.2,71,38,17,12,3,1,10.777299,106.706696
9806454,Sông Sài Gòn,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d9806454-Reviews-Saigon_River-Ho_Chi_Minh_City.html,Mo-Su 07:00-18:30,,,"Bưng Còng, Phường Tây Nam, Bưng Còng, Thành phố Hồ Chí Minh",3.7,339,61,141,104,26,7,11.142388,106.507904
34257950,Lion Club,"Lion Club là điểm đến mới khai trương, nơi sự sang trọng tinh tế kết hợp với giải trí đương đại, nằm trên Tầng 1 của khách sạn Hilton Sài Gòn ngay trung tâm Thành phố Hồ Chí Minh. Nó mang đến trải nghiệm chơi trò chơi cao cấp với các máy đánh bạc hiện đại và các trò chơi trên bàn điện tử được thiết kế trang nhã, bao gồm Roulette và Baccarat. Được thiết kế để mang lại trải nghiệm VIP thực sự, Lion Club kết hợp bầu không khí tinh tế với dịch vụ được cá nhân hóa và các đặc quyền dành riêng cho thành viên. Để nâng cao hơn nữa trải nghiệm, Lion Lounge trên B1 mang đến không gian VIP thân mật, với tuyển chọn các món ăn hảo hạng và đồ uống cao cấp được tuyển chọn kỹ càng. Mọi chi tiết đều được chế tạo chu đáo để đảm bảo mỗi lần ghé thăm đều đặc biệt, đáng nhớ và được xác định bởi sự sang trọng tinh tế.",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d34257950-Reviews-Lion_Club-Ho_Chi_Minh_City.html,Mo-Su 00:00-23:59,,,"74 Nguyễn Ngọc Phương, Phường Thạnh Mỹ Tây, Thành phố Hồ Chí Minh",5.0,20,20,0,1,0,0,10.788488,106.70935
2484797,Dan Sinh Market,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d2484797-Reviews-Dan_Sinh_Market-Ho_Chi_Minh_City.html,Mo-Su 06:00-18:00,,,"104 Đường Yersin, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh",3.6,89,20,30,30,5,4,10.766618,106.69806
14928513,Ho Thi Ky Flower Market,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d14928513-Reviews-Ho_Thi_Ky_Flower_Market-Ho_Chi_Minh_City.html,Mo-Su 00:00-23:59,,,"2 Hẻm 77 Hồ Thị Kỷ, Phường Vườn Lài, Thành phố Hồ Chí Minh",4.4,27,15,8,3,1,0,10.76538,106.67697
317898,Notre Dame Square,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d317898-Reviews-Notre_Dame_Square-Ho_Chi_Minh_City.html,,,,"1 Công trường Công xã Paris, Phường Sài Gòn, Thành phố Hồ Chí Minh",3.9,1666,398,734,449,70,15,10.779785,106.699
25090493,Hum Spa,"Hum Spa ra đời với sứ mệnh mang đến trải nghiệm thư giãn và trị liệu Đông y đặc biệt nhất trong không gian spa thiền tĩnh tại hiếm có giữa Sài Thành. 5 phần giản dị mà khách Hum Spa Hồ Chí Minh nhớ mãi chỉ sau một lần ghé lại • Nguồn nguyên liệu Dược Thảo Đông Y quý giá giúp phục hồi sức khỏe • Đội ngũ trị liệu viên tay nghề cao, nhiều năm kinh nghiệm và am hiểu sâu rộng về y học cổ truyền • Không gian spa thiền tĩnh và an yên hiếm có giữa lòng thành phố • Hệ thống phòng xông hơi đá muối lượng tử phục hồi sức khỏe • Đầy đủ các liệu trình giúp khách thực sự được thư giãn và chữa lành",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d25090493-Reviews-Hum_Spa-Ho_Chi_Minh_City.html,Mo-Su 10:00-22:00,2-3 giờ,,"29-31 Bùi Thị Xuân, Thành phố Hồ Chí Minh",4.9,143,138,0,2,1,2,10.771109,106.690254
317904,Thảo Cầm Viên,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d317904-Reviews-Zoo_and_Botanical_Gardens-Ho_Chi_Minh_City.html,,,,"2 Nguyễn Thị Minh Khai, Phường Sài Gòn, Thành phố Hồ Chí Minh",2.7,1594,177,345,375,195,502,10.787557,106.70529
6602281,Saigon Central Mosque,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d6602281-Reviews-Saigon_Central_Mosque-Ho_Chi_Minh_City.html,,,,"39 Đông Du, Phường Sài Gòn, Thành phố Hồ Chí Minh",4.0,125,43,44,31,4,3,10.776,106.7045
9456964,Chùa Bửu Long,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d9456964-Reviews-Buu_Long_Temple-Ho_Chi_Minh_City.html,,,,"459 Nguyễn Văn Tăng, Phường Long Bình, Thành phố Thủ Đức, Thành phố Hồ Chí Minh",4.4,36,25,8,0,0,3,10.84284,106.82868
11445105,"Sân Golf Tân Sơn Nhất - Tp. Hồ Chí Minh, Việt Nam","Sân Golf Tân Sơn Nhất là sân golf 36 lỗ đạt tiêu chuẩn PGA, được thiết kế bởi Nelson & Haworth Golf Course Architects, một trong những nhà thiết kế sân golf hàng đầu thế giới. Sân golf nằm liền kề sân bay quốc tế Tân Sơn Nhất và đây là sân golf đầu tiên được “thành lập” duy nhất tại khu vực nội thành TP.HCM. Sân golf được chia làm 04 sân A-B-C-D, mỗi sân gồm 09 lỗ golf par-36 và chiều dài mỗi sân như sau: Sân A: 3.729 yard, Sân B: 3.620 yard, Sân C: 3.747 yard, Sân D: 3.619 yard. Sân Golf chính thức khai trương từ tháng 8 năm 2015 với đầy đủ tiện ích sang trọng và bao gồm cả hoạt động trò chơi ban đêm. Với khẩu hiệu: “Điểm đến mới - Giá trị mới”, Sân Golf Tân Sơn Nhất không chỉ chú trọng đến trang thiết bị, đội ngũ nhân viên được đào tạo bài bản đang ngày càng xây dựng nhằm mang đến sự phục vụ tốt nhất cho khách hàng từ nhiều hoạt động như tổ chức giải đấu, sự kiện,… và mang lại giá trị tốt nhất",https://www.tripadvisor.com.vn/Attraction_Review-g293925-d11445105-Reviews-Tan_Son_Nhat_Golf_Course-Ho_Chi_Minh_City.html,Mo-Su 09:00-21:00,Dưới 1 giờ,,"Hẻm 745/136 Quang Trung, Phường An Hội Tây, Thành phố Hồ Chí Minh",4.0,57,27,16,7,3,4,10.83149,106.64422
550712,Former U.S. Embassy,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d550712-Reviews-Former_U_S_Embassy-Ho_Chi_Minh_City.html,,,,"4 Lê Duẩn, Phường Sài Gòn, Thành phố Hồ Chí Minh",3.6,47,18,8,13,2,6,10.783481,106.700645
8295665,Trung Tâm Hội Chợ Và Triển Lãm Sài Gòn - Secc,,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d8295665-Reviews-Saigon_Exhibition_and_Convention_Center_SECC-Ho_Chi_Minh_City.html,Mo-Su 09:00-17:00,,,"Nguyễn Văn Linh, Phường Tân Mỹ, Thành phố Hồ Chí Minh",4.2,33,17,10,4,1,1,10.730662,106.72134
