id,url,name,type,openingHours,description,duration,price,address,region,avgRating,numReviews,numReviews_5,numReviews_4,numReviews_3,numReviews_2,numReviews_1
1178970,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d1178970-Reviews-Cong_Vien_Nu_c_D_m_Sen-Ho_Chi_Minh_City.html,Công Viên Nước Đầm Sen,Công viên giải trí & công viên chủ đề • Công viên nước,"['Mo-Sa 08:30-18:00', 'Su 08:00-18:00']","Chỉ với 1 vé quý khách được vui chơi cả ngày tại Đầm Sen Nước Đến với Công Viên Nước Đầm Sen, các bạn sẽ cảm nhận ngay về một ốc đảo xanh mát tọa lạc ngay giữa lòng thành phố.Với 36 thiết bị trò chơi dưới nước hiện đại cùng một hồ tạo sóng mát lạnh rộng 3000m2. Công viên nước Đầm Sen với không gian hài hòa được kết hợp với những dòng sông đầy lãng mạn làm tan đi những lo lắng buồn phiền đồng thời cũng là nguồn cung cấp năng lượng cho một ngày mới. Hãy hít thật sâu để tận hưởng cái không khí trong lành của một thiên nhiên thơ mộng rồi đắm mình vào sóng biển nhấp nhô hay thả mình bồng bềnh giữa trời mây nước để Dòng Sông Lơ Đãng xoa dịu và xua tan đi những lo lắng muộn phiền trong cuộc sống đầy lo toan. Hãy thử thách 36 thiết bị trò chơi để tận hưởng những cảm giác tuyệt vời của từng trò chơi. Không chỉ mang lại niềm vui cho bạn, các trò chơi còn được xem như là những thử thách. Vượt qua tất cả 36 thử thách của trò chơi, bạn mạnh mẽ hơn khi đối đầu với những thử thách trong cuộc sống",Hơn 3 giờ,,"03 Hoa Binh , Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,3.9,725,247,264,124,47,43
454972,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d454972-Reviews-Ph_Tau_Sai_Gon_Ch_L_n_Qu_n_5-Ho_Chi_Minh_City.html,Phố Tàu Sài Gòn (Chợ Lớn Quận 5),Khu lân cận,"['We,Su 09:00-17:00', 'Sa 00:00-23:59', 'Su 18:00-21:00']","Phần phía tây của thành phố bị chi phối bởi Chợ Lớn (Phố Tàu), một khu định cư đông đúc với các quán trà, chùa và chợ Bình Tây nổi tiếng.",1-2 giờ,,", Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,3.6,751,177,262,198,73,41
10085046,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d10085046-Reviews-Tan_Dinh_Church-Ho_Chi_Minh_City.html,Nhà thờ Tân Định,Địa điểm tôn giáo,,,,,"289 Hai Ba Trung, Ward 8, District 3 Ward 8, District 3, Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,4.1,551,210,216,105,10,10
8090785,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d8090785-Reviews-Russian_Market-Ho_Chi_Minh_City.html,Chợ Nga,Trung tâm mua sắm,Mo-Su 09:00-18:00,,,,"125 Hai Bà Trưng , Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,3.5,196,41,70,47,23,15
1784754,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d1784754-Reviews-Du_ng_D_ng_Kh_i-Ho_Chi_Minh_City.html,Đường Đồng Khởi,Điểm thu hút khách tham quan & thắng cảnh,,Hãy tản bộ nhàn nhã dọc con phố đầy màu sắc với đầy những cửa hàng sang trọng này để có cái nhìn thoáng qua về Thành phố Hồ Chí Minh sang trọng nhất.,1-2 giờ,,"Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,3.9,1767,418,856,436,42,15
8851175,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d8851175-Reviews-Taka_Plaza-Ho_Chi_Minh_City.html,Taka Plaza,Trung tâm mua sắm,"['Mo,Tu,We,Th,Fr,Su 10:00-19:30', 'Sa 09:30-19:30']",,,,"4 D. Pham Ngu Lao , Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,4.1,81,33,28,17,2,1
6403614,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d6403614-Reviews-Aeon_Mall_Tan_Phu_Celadon_Shopping_Center-Ho_Chi_Minh_City.html,Aeon Mall Tan Phu Celadon Shopping Center,Trung tâm mua sắm,"['Mo-Fr 10:00-22:00', 'Sa-Su 09:00-22:00']",,,,"30 Đ. Tân Thắng , Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,4.1,136,59,46,23,6,2
1910195,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d1910195-Reviews-People_s_Committee_Building-Ho_Chi_Minh_City.html,Ủy Ban Nhân Dân Thành Phố,Địa điểm lịch sử • Tòa nhà kiến trúc,,"Mặc dù ở địa phương vẫn được gọi là Hotel de Ville nhưng đây không còn là khách sạn nữa. Tòa nhà mang tính bước ngoặt này thực chất là Ủy ban Nhân dân, một tòa nhà chính phủ mà công chúng không được tiếp cận.",Dưới 1 giờ,,"86 Le Thanh Ton Street , Thành phố Hồ Chí Minh, 710212",Thành phố Hồ Chí Minh,4.1,679,202,363,104,6,4
550709,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d550709-Reviews-Diamond_Plaza-Ho_Chi_Minh_City.html,Diamond Plaza,Trung tâm mua sắm,Mo-Su 09:30-22:00,,,,"34 Le Duan Street District 1, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,3.5,231,41,77,77,27,9
1165087,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d1165087-Reviews-Can_Gio_Mangrove_Biosphere_Reserve-Ho_Chi_Minh_City.html,Can Gio Mangrove Biosphere Reserve,Khu vực tự nhiên & động vật hoang dã,,,,,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,3.8,267,94,80,57,17,19
6438587,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d6438587-Reviews-The_Venerable_Thich_Quang_Duc_Monument-Ho_Chi_Minh_City.html,The Venerable Thich Quang Duc Monument,Điểm thu hút khách tham quan & thắng cảnh • Đài kỷ niệm & tượng,,,,,"185 Đ. Cách Mạng Tháng 8 , Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,4.4,280,146,101,28,3,2
19757799,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19757799-Reviews-Central_Market-Ho_Chi_Minh_City.html,Central Market,Trung tâm mua sắm,Mo-Su 10:00-22:00,"Central Market - Trung tâm thương mại thu hút rất nhiều du khách trong-ngoài nước đến tham quan, mua sắm và trải nghiệm ẩm thực tại nơi đây. Tọa lạc tại trung tâm thành phố, du khách có thể dễ dàng đến và di chuyển sang các địa điểm hấp dẫn khác của Sài Gòn",,,"Số 04 Dường Phạm Ngũ Lão , Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,4.1,24,12,6,3,2,1
4597843,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d4597843-Reviews-Binh_Quoi_Village-Ho_Chi_Minh_City.html,Binh Quoi Village,Điểm thu hút khách tham quan & thắng cảnh,,,,,"1147 Binh Quoi, Binh Thanh District , Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,4.1,228,91,81,42,6,8
25340691,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d25340691-Reviews-Green_Palm_Gallery_District_1_HCMC-Ho_Chi_Minh_City.html,"Green Palm Gallery - District 1, HCMC",Phòng trưng bày nghệ thuật,Mo-Su 09:00-19:00,"Tọa lạc tại trung tâm của Hồ Chí Minh và Hà Nội, Việt Nam là 49 Mạc Thị Bưởi str.,, Quận 1, HCMC và 39 Hàng Gai str., Hà Nội. Phòng tranh Cọ Xanh được đánh giá là một trong những phòng tranh nghệ thuật nổi tiếng và uy tín nhất Việt Nam. Được thành lập từ năm 1996 đến nay, phòng tranh Cọ Xanh đã trở thành điểm đến lý tưởng của các nhà sưu tập trong và ngoài nước. Các họa sĩ cũng như các nhà sưu tập nghệ thuật thường xuyên ghé thăm phòng tranh để giao lưu trao đổi một cách sâu rộng kiến thức về Mỹ thuật Việt nam đương đại.",Dưới 1 giờ,,"49 Mac Thi Buoi Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,5.0,48,47,1,0,0,0
9582552,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d9582552-Reviews-President_ho_Chi_Minh_Statue-Ho_Chi_Minh_City.html,President ho Chi Minh Statue,Đài kỷ niệm & tượng,,,,,"1 Nguyen Hue Street, District 1 , Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,4.0,711,200,313,177,12,9
7736325,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d7736325-Reviews-Ben_Dinh_Tunnels-Ho_Chi_Minh_City.html,Địa Đạo Bến Đình,Điểm thu hút khách tham quan & thắng cảnh • Chiến trường,,,,,"Đ. Tỉnh Lộ 15 , Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,4.5,282,176,78,19,7,2
21230453,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d21230453-Reviews-Saigon_Skydeck-Ho_Chi_Minh_City.html,Saigon Skydeck,Điểm thu hút khách tham quan & thắng cảnh • Đài & tháp quan sát,Mo-Su 09:30-21:30,,,,"36 D. Ho Tung Mau Bitexco Financial Tower, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,4.4,28,16,8,3,0,1
12084531,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d12084531-Reviews-Ben_Thanh_Night_Market-Ho_Chi_Minh_City.html,Chợ Đêm Bến Thành,Chợ trời & chợ đường phố,Mo-Su 09:00-00:00,,,,"134 Đ. Nam Kỳ Khởi Nghĩa , Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,3.3,235,42,71,73,21,28
2407915,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d2407915-Reviews-Mariamman_Hindu_Temple-Ho_Chi_Minh_City.html,Mariamman Hindu Temple,Địa điểm tôn giáo,,,,,"45 Trương Định , Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,4.0,463,131,212,101,16,3
8754863,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d8754863-Reviews-Crescent_Mall-Ho_Chi_Minh_City.html,Trung Tâm Thương Mại Cresent Mall,Cửa hàng bách hóa,Mo-Su 10:00-22:00,,,,"101 Đ Tôn Dật Tiên, Tân Phú, Quận 7 , Thành phố Hồ Chí Minh, 07000",Thành phố Hồ Chí Minh,3.9,84,30,27,17,5,5
19255200,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19255200-Reviews-Temple_Leaf_Spa_Land_Massage-Ho_Chi_Minh_City.html,Temple Leaf Spa Land Massage,Spa • Spa nước nóng,Mo-Su 10:00-22:00,"Temple Leaf Spa Land Massage, Spa Nóng Lạnh Chúng tôi là Khu nghỉ dưỡng Spa Massage độc ​​đáo ngay trung tâm Thành phố Hồ Chí Minh. Spa Land bắt đầu từ cửa hàng massage nổi tiếng ở địa phương có tên Temple Leaf Spa và Temple Leaf Sauna & Spa. thông qua sự nổi tiếng hàng đầu của cả hai cửa hàng trong số vô số cửa hàng massage ở Hồ Chí Minh. Và ý tưởng thư giãn không ngừng giữa Thành phố sôi động và nhộn nhịp, Temple Leaf Spa Land Massage ra đời với tên gọi Massage Resort. Mặc dù ở trung tâm thành phố (trung tâm Q.1), bạn có thể trải nghiệm sự yên tĩnh và gió lộng dưới những hàng cọ. Ngoài ra bạn còn có thể nhâm nhi tách trà trong không gian của quán cà phê cổ Đông Dương những năm 1930. Spa Land không chỉ có Massage mà còn có Onsen (nhà tắm chung). bạn có thể ngâm mình trong bồn tắm nước nóng & tắm lạnh & Sauna. Nếu bạn muốn có tâm trạng chữa bệnh phương Đông, bạn có thể uống trà trong khu vườn lộng gió sau khi mát-xa. Temple Leaf Spa Land Massage là Khu nghỉ dưỡng Massage độc ​​đáo tại Thành phố Hồ Chí Minh. Không có gì tồn tại mãi mãi, ngoại trừ ký ức của bạn về Temple Leaf Spa Land Massage.",2-3 giờ,,"5/7 Nguyễn Siêu Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,4.9,204,192,6,0,2,4
33099376,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d33099376-Reviews-Stressmama-Ho_Chi_Minh_City.html,Stressmama,Trung tâm mua sắm,Mo-Su 09:00-21:45,,,,"214 Hai Ba Trung, District 1 , Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,5.0,52,51,1,0,0,0
2168911,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d2168911-Reviews-Ho_Chi_Minh_City_Museum-Ho_Chi_Minh_City.html,Ho Chi Minh City Museum,Viện bảo tàng chuyên ngành,Mo-Su 07:30-18:00,,,,"65 Ly Tu Trong, Ben Nghe ward, District 1 , Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,3.4,747,105,243,274,97,28
33235970,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d33235970-Reviews-H_Spa_Massage_Hochiminh_City-Ho_Chi_Minh_City.html,Hạ Spa - Massage Hochiminh City,Spa • Spa nước nóng,Mo-Su 10:00-22:00,"HA Spa - Massage TP.HCM. Spa với không gian đậm chất Việt cổ rộng hơn 1000m2 ngay trung tâm Quận 1, Spa TP.HCM. Dịch vụ spa bao gồm massage body, massage chân, spa đầu, spa tóc, gội đầu.. 1) Địa chỉ 1: 49 Phạm Viết Chánh - P. Nguyễn Cư Trinh - Quận 1 - TP.HCM 2) Địa chỉ 2: 334 Nguyễn Trọng Tuyển - Phường 2 - Quận Tân Bình - TP.HCM ""WHATSAPP/HOTLINE/ZALO: 0908.661.683""",,,"49 Phạm Viết Chánh Phường Nguyễn Cư Trinh, Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,4.9,223,201,17,4,1,0
21051684,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d21051684-Reviews-Saigon_Eco_Craft-Ho_Chi_Minh_City.html,Saigon Eco Craft,Cửa hàng đặc sản & cửa hàng quà tặng • Trung tâm mua sắm,Mo-Su 08:00-22:00,"Sài Gòn Eco Craft cung cấp nhiều loại quà tặng thủ công cao cấp của Việt Nam từ đồ sơn mài, gốm sứ, sản phẩm sinh thái thủ công của Việt Nam đến quà lưu niệm, đồ da và đồ nội thất",Hơn 3 giờ,,"36 Lê Lợi, Quận 1 , Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,5.0,253,248,2,1,0,2
576678,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d576678-Reviews-Ho_Chi_Minh_trail-Ho_Chi_Minh_City.html,Ho Chi Minh trail,Đường đi bộ,,,,,", Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,4.6,14,9,4,1,0,0
1368412,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d1368412-Reviews-Ton_Duc_Thang_Museum-Ho_Chi_Minh_City.html,Ton Duc Thang Museum,Viện bảo tàng lịch sử,Tu-Su 07:30-17:00,"Giới thiệu cuộc đời và sự nghiệp cách mạng của Chủ tịch Tôn Đức Thắng - người con ưu tú của nhân dân Nam bộ, người công nhân ưu tú của giai cấp công nhân và nhân dân lao động Sài Gòn - Chợ Lớn, là tấm gương, niềm tự hào của nhân dân Nam bộ thành đồng",,,"5 Ton Duc Thang St, Sai Gon ward , Thành phố Hồ Chí Minh, 084",Thành phố Hồ Chí Minh,4.2,71,38,17,12,3,1
9806454,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d9806454-Reviews-Saigon_River-Ho_Chi_Minh_City.html,Sông Sài Gòn,Vùng nước • Điểm thu hút khách tham quan & thắng cảnh,Mo-Su 07:00-18:30,,,,Thành phố Hồ Chí Minh,Thành phố Hồ Chí Minh,3.7,339,61,141,104,26,7
34257950,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d34257950-Reviews-Lion_Club-Ho_Chi_Minh_City.html,Lion Club,Sòng bạc,Mo-Su 00:00-23:59,"Lion Club là điểm đến mới khai trương, nơi sự sang trọng tinh tế kết hợp với giải trí đương đại, nằm trên Tầng 1 của khách sạn Hilton Sài Gòn ngay trung tâm Thành phố Hồ Chí Minh. Nó mang đến trải nghiệm chơi trò chơi cao cấp với các máy đánh bạc hiện đại và các trò chơi trên bàn điện tử được thiết kế trang nhã, bao gồm Roulette và Baccarat. Được thiết kế để mang lại trải nghiệm VIP thực sự, Lion Club kết hợp bầu không khí tinh tế với dịch vụ được cá nhân hóa và các đặc quyền dành riêng cho thành viên. Để nâng cao hơn nữa trải nghiệm, Lion Lounge trên B1 mang đến không gian VIP thân mật, với tuyển chọn các món ăn hảo hạng và đồ uống cao cấp được tuyển chọn kỹ càng. Mọi chi tiết đều được chế tạo chu đáo để đảm bảo mỗi lần ghé thăm đều đặc biệt, đáng nhớ và được xác định bởi sự sang trọng tinh tế.",,,"1st floor, Hilton Saigon Hotel, 11 Me Linh square, Sai Gon ward , Thành phố Hồ Chí Minh, 710000",Thành phố Hồ Chí Minh,5.0,20,20,0,1,0,0
2484797,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d2484797-Reviews-Dan_Sinh_Market-Ho_Chi_Minh_City.html,Dan Sinh Market,Chợ trời & chợ đường phố,Mo-Su 06:00-18:00,,,,"104 Yersin , Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,3.6,89,20,30,30,5,4
14928513,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d14928513-Reviews-Ho_Thi_Ky_Flower_Market-Ho_Chi_Minh_City.html,Ho Thi Ky Flower Market,Chợ trời & chợ đường phố,Mo-Su 00:00-23:59,,,,"Hẻm 52 Hồ Thị Kỷ , Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,4.4,27,15,8,3,1,0
317898,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d317898-Reviews-Notre_Dame_Square-Ho_Chi_Minh_City.html,Notre Dame Square,Điểm thu hút khách tham quan & thắng cảnh,,,,,"01 Công xã Paris , Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,3.9,1666,398,734,449,70,15
25090493,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d25090493-Reviews-Hum_Spa-Ho_Chi_Minh_City.html,Hum Spa,Spa • Spa nước nóng,Mo-Su 10:00-22:00,"Hum Spa ra đời với sứ mệnh mang đến trải nghiệm thư giãn và trị liệu Đông y đặc biệt nhất trong không gian spa thiền tĩnh tại hiếm có giữa Sài Thành. 5 phần giản dị mà khách Hum Spa Hồ Chí Minh nhớ mãi chỉ sau một lần ghé lại • Nguồn nguyên liệu Dược Thảo Đông Y quý giá giúp phục hồi sức khỏe • Đội ngũ trị liệu viên tay nghề cao, nhiều năm kinh nghiệm và am hiểu sâu rộng về y học cổ truyền • Không gian spa thiền tĩnh và an yên hiếm có giữa lòng thành phố • Hệ thống phòng xông hơi đá muối lượng tử phục hồi sức khỏe • Đầy đủ các liệu trình giúp khách thực sự được thư giãn và chữa lành",2-3 giờ,,"114 Lê Thị Riêng Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,4.9,143,138,0,2,1,2
